url,is_phishing,url_uzunlugu,alan_adi_uzunlugu,ip_adresi_var_mi,nokta_sayisi,tire_sayisi,et_isareti_sayisi,soru_isareti_sayisi,esittir_sayisi,alt_dizin_sayisi,https_var_mi,alt_alan_adi_sayisi,marka_taklidi_var_mi,supheli_tld_var_mi,kisaltma_servisi_mi,alan_adinda_tire_var_mi,alan_adinda_http_var_mi,parametre_sayisi,supheli_kelime_sayisi,alan_adi_uzantisi,ozel_karakter_sayisi,rakam_sayisi,ardisik_karakter_sayisi,entropi
http://asros.ru,0,15,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ru,0,0,1,3.3735572622751855
http://eol.org,0,14,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,org,0,0,1,3.3787834934861753
https://autoincanfoisontex.web.app/,1,35,26,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,0,2,3.9928705166358993
http://lossikna1.net,0,20,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,1,2,3.784183719779189
http://i-mockery.com,0,20,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,com,1,0,1,3.8219280948873626
http://pawpawpgpay.com,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,com,0,0,1,3.4428621651554665
https://reviewfeedbackslower.firebaseapp.com/,1,45,36,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,0,2,4.171277052658107
http://candymcnall.com,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.6978458230844122
https://share-eu1.hsforms.com/2hLMhZYTgSaKzjCu0CyBtdA2ewkin,1,59,21,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,com,1,4,1,5.037315880193583
https://choinbhsaeprologhin.webflow.io/,1,39,30,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,io,0,0,1,4.077212078381127
http://mogadi.shop,0,18,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shop,0,0,1,3.614369445886757
https://touwale-89321.firebaseapp.com/,1,38,29,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,com,1,5,2,4.46438968421155
http://habawin.asia,0,19,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,asia,0,0,1,3.4058222502856905
http://alert-importltaupy.0hi.me/?i=1,1,37,25,0,2,1,0,1,1,1,0,1,0,0,0,0,0,1,1,me,1,2,1,4.131769501279566
http://sistemaintranet.com.br,0,29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.br,0,0,1,3.836958909802165
http://weishaniya.com.cn,0,24,17,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.cn,0,0,1,3.918295834054489
https://fgx15z18l2c4d-pages-dev.translate.goog/www.matsui.co.jp.html?_x_tr_sch=&amp;_x_tr_sl=monex&amp;_x_tr_tl=ja,1,114,38,0,6,2,0,1,3,1,1,1,0,1,0,0,0,2,0,goog,2,6,2,4.8273405419412665
http://79z8.com,0,15,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,3,1,3.640223928941852
http://kasih4d115.site,0,22,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,site,0,4,2,3.788754913993503
http://deltacomputersystems.com,0,31,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.861476859389223
https://gracedivineeducation.ci/africa/,1,39,23,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,ci,0,0,2,3.974647975817024
https://trezrbridgedocs.m-pages.com/EN-us,1,41,27,0,2,2,0,0,0,1,1,1,0,0,0,1,0,0,0,com,2,0,1,4.308294687333843
https://online-3rvers-authy.web.app/,1,36,27,0,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,app,2,1,2,4.2527152789797045
http://gosocket.net,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,1,3.5110854081804272
http://teeketi.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.350209029099897
https://duccodedao.github.io/twas/,1,34,20,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,io,0,0,2,3.9254106352407234
https://eu.jotform.com/app/251715484459365,1,42,14,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,com,0,15,1,4.415661470191763
https://jjosephsullivan133167.activehosted.com/admin/archived_user.php,1,70,38,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,com,1,6,2,4.492092175028855
http://ibreatheimhungry.com,0,27,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,4.032303242743952
https://verificar-meuconta.com/,1,31,22,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,com,1,0,1,4.106949132758152
http://pollinationgroup.com,0,27,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.81008102052173
https://share-eu1.hsforms.com/25nqKmpUwQniqHK5Bo-8FHQ2ewtra,1,59,21,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,com,2,6,1,4.776130972833973
http://kinotaz.ru,0,17,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ru,0,0,1,3.6901165175936645
http://ondemandhosting.info,0,27,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,0,0,1,3.81008102052173
http://freelanceswitch.com,0,26,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,com,0,0,2,3.997952698660692
http://compagnie-des-sens.fr,0,28,21,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,fr,2,0,1,4.110577243331642
http://bildung.gv.at,0,20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gv.at,0,0,1,3.784183719779189
http://gmcompanystore.com,0,25,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.8332696895151086
http://9680contractcarpet.com,0,29,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,4,1,3.836958909802165
http://ratogelfirst.com,0,23,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.9148663038831
http://buceta.blog,0,18,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,blog,0,0,1,3.6835423624332306
http://helmi.gr,0,15,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gr,0,0,1,3.506890595608519
http://stx.k12.vi,0,17,10,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,k12.vi,0,2,1,3.572469458770135
http://hubspotusercontent30.net,0,31,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,2,1,3.7600172778496534
http://hlj2e.com.cn,0,19,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.cn,0,1,1,3.721611723969901
https://away.vk.com/away.php?rh=7ea9d089-aac9-45e0-83e7-91853370b42b,1,68,11,0,3,4,0,1,1,1,1,1,0,0,0,0,0,1,0,com,0,22,1,4.7279706063404205
http://y0xdq9.cn,0,16,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,2,1,3.75
https://rabenburg.online/tracking,1,33,16,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,online,0,0,1,4.066677073707229
http://tecnomodel-treni.it,0,26,19,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,it,1,0,1,3.7633424882718507
https://openmylink.in/ebNFw,1,27,13,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,in,0,0,1,4.106377316818026
http://zendocs.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7254805569978675
http://istoria9.ro/wp-content/updraft/plugins-old/the-events-calendar/src/views/v2/month/calendar-body/day/multiday-events/multiday-event/hidden/link/field.php?r=bD1odHRwczovL2VzLXNlcnZpY2VzLmluZm8vP2NpZD1OekkyTmpNeCZlbT1ZWEp0YVc1bmRXVnlRRzl1YkdsdVpTNWtaUT09,1,258,11,0,2,7,0,1,1,15,0,0,0,1,0,0,0,1,0,ro,7,14,1,5.195175458636199
http://unitymedia.biz,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,biz,0,0,1,3.8442328987631917
http://shoptocook.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.2321018048454135
http://siteground356.com,0,24,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,3,1,4.220175521464345
http://uchoos.com,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.3371753411230767
http://lipsum.com,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.616874605956222
http://gilt.com,0,15,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.456564762130954
http://43.156.75.220/v3/signin/identifier?dsh=S537070788%3A1680638468020064&amp%3Bcontinue=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AQMjQ7T4oz7qALnthmW-jHmBitKJKNEdlbu4uSd1jvnsxxDEIWdzIUEdkxz-XUfTknnfDUS1gq4Wlg&amp%3Bpassive=1209600&amp%3Bxrealip=35.203.255.107&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AQMjQ7TyeN10jUimvykCpikTLNw0OdJ0ioOpKOl_mQQkgDOhfJ9_oejNCDJfBt9NkfloITuOLlTF,1,476,13,1,13,2,0,1,10,3,0,0,1,1,0,0,0,10,6,,0,94,2,5.737304677126552
http://vavadaaaa.ru,0,19,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ru,0,0,4,3.11583409216322
http://apexdevices.com,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.8796640049025943
https://uppdatemailbox.netlify.app/,1,35,26,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,app,0,0,2,4.068728288980288
http://geocomm.cloud,0,20,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cloud,0,0,2,3.684183719779189
http://parpos.com,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.4548223999466057
http://ishkop.uz,0,16,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,uz,0,0,1,3.5
http://undeveloped.nl,0,21,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nl,0,0,1,3.594465636961452
http://telugubooks.in,0,21,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,in,0,0,2,3.880179922675738
http://ecol.com,0,15,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.3735572622751855
http://pakairoket.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.6897037321995474
http://games5.com,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,1,1,3.7345216647797512
http://bluecrossmnonline.com,0,28,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.9677201004744993
http://pittappillilonline.com,0,29,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.547636167541365
http://metrolima.info,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,0,0,1,3.7849418274376427
https://reglement-peagefr.com/,1,30,21,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,com,1,0,1,3.9362434129830604
https://www.center-telecom.com/,1,27,18,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,com,1,0,1,3.661932872373582
http://lenovoclouddeploy.com,0,28,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.7943360657504512
http://buy-diplom-v-moskve-495.ru,0,33,26,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,ru,4,3,1,4.377727452691787
http://lepetitemarie.com,0,24,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.584962500721156
http://ftm-lordfilm.ru,0,22,15,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,ru,1,0,1,3.788754913993503
http://alwaght.net,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,1,3.3921472236645345
http://corazondemelon.es,0,24,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,es,0,0,1,3.938721875540867
http://freeprintscards.com,0,26,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,com,0,0,2,3.95006375643621
http://calculator888.ru,0,23,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ru,0,3,3,3.588354347173233
http://protezionecivile.fvg.it,0,30,23,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fvg.it,0,0,1,3.8817276788697366
http://meritroyalbetotel.com,0,28,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.767375797816042
https://propertymanagementnaples.com/?f=,1,40,28,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,com,0,0,1,4.0964393446710154
https://allegrolokalnie.p24-v98a9as0.shop/,1,42,33,0,2,1,0,0,0,1,1,1,0,1,0,1,0,0,0,shop,1,6,2,4.320423374953668
http://maxplay303-trust02.com,0,29,22,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,com,1,5,1,4.168325822713779
http://homefixit.store,0,22,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,store,0,0,1,3.641249800455479
https://pacific-website.myportfolio.com/,1,40,31,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,com,1,0,1,4.115311532225102
https://www-locker-espace.com/as.php,1,36,21,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,com,2,0,3,3.953968403919608
https://share.hsforms.com/1GgA5QV1vQGWMaMHZ47pvYAtejul,1,54,17,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,5,1,4.86109745574698
http://leasidehotel.co.uk,0,25,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,co.uk,0,0,1,3.863465189601647
http://cairometro.gov.eg,0,24,17,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gov.eg,0,0,1,3.7720552088742005
http://cevichedesandia.es,0,25,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,es,0,0,1,3.683856189774725
http://raptastisch.net,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,1,3.477175233435624
http://busr.ag,0,14,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ag,0,0,1,3.521640636343318
https://udrayyq.cn/r2/y/21w=vpasss/,1,35,10,0,1,0,0,0,1,4,1,0,0,1,0,0,0,0,0,cn,0,3,2,4.036006945330954
http://rf.gov.pl,0,16,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gov.pl,0,0,1,3.5
http://picnicpete.au,0,20,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,au,0,0,1,3.4464393446710155
https://sellaitlyafree.blogspot.com/2023/06/pin.html,1,52,27,0,3,0,0,0,0,3,1,1,0,0,0,0,0,0,1,com,0,6,2,4.342682815561711
http://riacube.com,0,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.8365916681089787
http://ou.edu,0,13,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,edu,0,0,1,3.238901256602631
http://over-board.co.uk,0,23,16,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,co.uk,1,0,1,3.9690016298759927
https://btmailee.flazio.com/home?r=251280-1,1,43,19,0,2,1,0,1,1,1,1,1,0,0,0,0,0,1,0,com,0,7,2,4.547789463752857
https://friendly-portion-981720.framer.app/,1,43,34,0,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,app,2,6,2,4.460921149950309
http://scdn.im,0,14,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,im,0,0,1,3.521640636343318
https://prudubankcocredi.webcindario.com/,1,41,32,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,com,0,0,1,4.1923218214274165
http://eggertspiele.de,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de,0,0,2,3.4428621651554665
http://zibll.com,0,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.625
https://mardi-programmation-fr.com/as.php,1,41,26,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,com,2,0,2,3.9852431629963663
https://fr-coursier-relay.com/as.php,1,36,21,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,com,2,0,1,4.107017709595357
http://nic.godaddy,0,18,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,godaddy,0,0,2,3.6835423624332306
https://producservonline.webcindario.com/,1,41,32,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,0,1,4.222690418935625
http://archiposition.com,0,24,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.6572682296173893
http://webdevworld.com,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.913977073182752
http://libro.ca,0,15,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ca,0,0,1,3.640223928941852
http://myiap.cn,0,15,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,1,3.506890595608519
http://rushangnet.cn,0,20,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,1,3.6464393446710157
https://tinyurl.com/b53m33rd,1,28,11,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,com,0,4,1,4.1550455468258045
http://cldym.cn,0,15,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,1,3.506890595608519
http://sportsgamersonline.com,0,29,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.9523029776623857
http://bikecitizens.net,0,23,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,1,3.588354347173233
https://ipfs.io/ipfs/QmbNL8rNYRTgfUFbMLmQ9Pk8BUEnVioXV47e9tjKyFRVVZ,1,67,7,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,io,0,6,1,5.095648145552491
http://yaotiao.org.cn,0,21,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,org.cn,0,0,1,3.6537567082870015
http://kiaownersclub.co.uk,0,26,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,co.uk,0,0,1,4.161978179679554
http://8st99.com,0,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,3,2,3.452819531114783
http://gruzovoi-avto.ru,0,23,16,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,ru,1,0,1,3.762267390651494
https://roundcube-5ae8a.firebaseapp.com/,1,40,31,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,com,1,2,2,4.28418371977919
https://citizens-3service.web.app/,1,34,25,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,1,app,1,1,2,4.035273502696888
https://btservicemailbox.sellfy.store/,1,38,29,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,1,store,0,0,2,4.10293343438235
http://nic.gmbh,0,15,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gmbh,0,0,1,3.506890595608519
https://postmesterpr.web.app/,1,29,20,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,0,2,3.551970547509392
http://upverter.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.5766176449086657
http://mxf168.cn,0,16,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,3,1,3.75
https://xn--atencialclientgeneralitatdecatalunya-0qd.weebly.com/,1,64,55,0,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,com,3,1,2,4.274400049709786
http://northwoodsoutlet.com,0,27,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.7467659855385196
http://omotenashisando.jp,0,25,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,jp,0,0,1,3.7834651896016473
http://arborcompany.com,0,23,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7081320646586016
http://westgarden.com.tw,0,24,17,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.tw,0,0,1,3.918295834054489
http://covetcycles.co.uk,0,24,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,co.uk,0,0,1,3.720175521464345
https://vyztpn.puniro.cfd/,1,26,17,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,cfd,0,0,1,3.997952698660692
https://uluklw.mobi/mojmKx/,1,27,11,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,mobi,0,0,1,3.986187965046303
https://beryundesleile.firebaseapp.com/,1,39,30,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,0,2,4.162980744225907
http://qontak.com,0,17,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.572469458770135
https://lemizenbnps.web.app/,1,28,19,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,0,2,3.8248629576173565
http://fn-hub.net,0,17,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,net,1,0,1,3.4548223999466057
https://64464id.weebly.com/,1,27,18,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,5,2,4.106377316818026
https://app.hubspot.com/login?loginRedirectUrl=https%3A%2F%2Fapp.hubspot.com%2Fcontent-tools-menu%2Fapi%2Fv1%2Ftools-menu%2Flogin-verify%3Fredirect%3Dhttps%253A%252F%252Fhttpswwwcanvacom-48026593.hubspotpagebuilder.com%252F-temporary-slug-c5a41cbc-a0b5-47f6-aa20-1c823ee41df1%253Fhs_preview%253DHgpZjRZM-182436115033%2526%26portalId%3D48026593,1,343,15,0,6,13,0,1,1,1,1,1,0,0,0,0,0,1,5,com,0,81,2,5.139281850905355
http://victorytoto.com,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.3862661425265332
http://lra.gov.ph,0,17,10,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gov.ph,0,0,1,3.4992275471326924
https://l.wl.co/l?u=https://qr-codes.io/AB0Uir,1,46,7,0,3,1,0,1,1,4,1,1,0,0,0,0,0,1,0,co,0,1,1,4.33814184707917
http://nsysu.edu.tw,0,19,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,edu.tw,0,0,1,3.5766176449086657
http://matkajeeto.net,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,net,0,0,2,3.4225779953216042
http://wypf.org.uk,0,18,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,org.uk,0,0,1,3.7254805569978675
http://magnetimarelli.com,0,25,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,2,3.863465189601647
https://mardi-programmation-fr.com/,1,35,26,0,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,com,2,0,2,3.95729587384057
http://kenko-tokina.co.jp,0,25,18,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,co.jp,1,0,1,3.7532696895151085
http://chavoads.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.6163485660751644
https://confidentialdirectfr.web.app/,1,37,28,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,app,0,0,2,4.100816878908575
https://assets.adobe.com/id/urn:aaid:sc:US:d0bcaccd-df07-4372-bac2-114f3a93dc32?view=published,1,94,16,0,2,4,0,1,1,2,1,1,0,0,0,0,0,1,0,com,4,16,2,4.768076517721285
http://sageandpaije.com.au,0,26,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.au,0,0,1,4.0081320258334
http://drelseys.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.826874881864638
https://fiffr-12d16.web.app/,1,28,19,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,app,1,4,2,4.0836169753972325
https://securit-loginsecurit.weebly.com/,1,40,31,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,com,1,0,2,4.196439344671016
http://bertemumoment.com,0,24,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.5535088547976783
http://allegrolokalnie.ogloszenie-745781.shop,1,45,38,0,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,shop,1,6,2,4.309202408576928
http://gouwudang.cn,0,19,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cn,0,0,1,3.721611723969901
http://picassoapp.tv,0,20,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tv,0,0,2,3.3841837197791893
https://ungu.in/earhaergevggrhrty,1,33,7,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,in,0,0,1,3.8013774524295485
http://extramod.ir,0,18,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ir,0,0,1,3.6835423624332306
http://ceylonnewsfactory.lk,0,27,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,lk,0,0,2,4.060262039120377
http://t-led.cz,0,15,8,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,cz,1,0,1,3.456564762130954
https://bafkreie4ntvt3j7um3icve43o6ne5jjin36pd7fxjz7nuf7t5e4bin6pia.ipfs.dweb.link/,1,83,74,0,3,0,0,0,0,1,1,2,0,1,0,0,0,0,0,link,0,16,2,4.6876284379937765
http://akimbocard.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.8208888513501886
http://vgprojetos.com,0,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.7489948035250964
https://asiolentre.weebly.com/,1,30,21,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,0,2,4.056564762130955
http://mlkalk.site,0,18,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,site,0,0,1,3.5724312513221195
http://aiplanet.com,0,19,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.6818808028034025
https://23556308-clive775hunt-gpx74.sitebeat.crazydomains.com/,1,62,53,0,3,2,0,0,0,1,1,2,1,0,0,0,0,0,1,com,2,13,2,4.850911987904487
http://alimagazalari.com,0,24,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com,0,0,1,3.684560814286289
https://pointmail87.weebly.com/,1,31,22,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,2,2,4.195816471537619
https://ledgerlogin-live-egu.pages.dev/,1,39,30,0,2,2,0,0,0,1,1,1,1,1,0,0,0,0,2,dev,2,0,1,4.028490680178816
http://kumon.com.br,0,19,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,com.br,0,0,1,3.721611723969901
https://ledger-com-start-start-us-app.typedream.app/,1,52,43,0,2,5,0,0,0,1,1,1,0,1,0,0,0,0,0,app,5,0,2,3.9093737967994144
https://zsmbra.weebly.com/,1,26,17,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,com,0,0,2,4.056020968057882
